ts_event,open,high,low,close,volume
2026-05-26 17:16:00+00:00,1.34469,1.34469,1.34459,1.34461,0
2026-05-26 17:17:00+00:00,1.34461,1.34463,1.34459,1.3446,0
2026-05-26 17:18:00+00:00,1.3446,1.34462,1.3446,1.3446,0
2026-05-26 17:19:00+00:00,1.3446,1.34461,1.34459,1.34461,0
2026-05-26 17:20:00+00:00,1.34459,1.34459,1.34453,1.34456,0
2026-05-26 17:21:00+00:00,1.34458,1.34464,1.34458,1.34461,0
2026-05-26 17:22:00+00:00,1.34461,1.34461,1.3445,1.3445,0
2026-05-26 17:23:00+00:00,1.34449,1.34455,1.34446,1.34449,0
2026-05-26 17:24:00+00:00,1.34448,1.34449,1.34439,1.34445,0
2026-05-26 17:25:00+00:00,1.34446,1.3445,1.34439,1.34441,0
2026-05-26 17:26:00+00:00,1.34441,1.34451,1.34441,1.34446,0
2026-05-26 17:27:00+00:00,1.34445,1.3445,1.34445,1.34449,0
2026-05-26 17:28:00+00:00,1.34449,1.34453,1.3443,1.3443,0
2026-05-26 17:29:00+00:00,1.34429,1.34431,1.34424,1.34428,0
2026-05-26 17:30:00+00:00,1.34426,1.34432,1.34424,1.34429,0
2026-05-26 17:31:00+00:00,1.34429,1.3444,1.34429,1.3444,0
2026-05-26 17:32:00+00:00,1.3444,1.3446,1.3444,1.34459,0
2026-05-26 17:33:00+00:00,1.34458,1.3446,1.34451,1.34451,0
2026-05-26 17:34:00+00:00,1.34451,1.34459,1.34449,1.34457,0
2026-05-26 17:35:00+00:00,1.34454,1.34456,1.34443,1.34444,0
2026-05-26 17:36:00+00:00,1.34442,1.34442,1.34426,1.34434,0
2026-05-26 17:37:00+00:00,1.34433,1.34439,1.34429,1.34434,0
2026-05-26 17:38:00+00:00,1.34434,1.34438,1.34433,1.34438,0
2026-05-26 17:39:00+00:00,1.34437,1.34437,1.34425,1.34425,0
2026-05-26 17:40:00+00:00,1.34427,1.34427,1.34387,1.3439,0
2026-05-26 17:41:00+00:00,1.34388,1.34401,1.34386,1.34399,0
2026-05-26 17:42:00+00:00,1.34398,1.34398,1.34395,1.34396,0
2026-05-26 17:43:00+00:00,1.34397,1.34399,1.34395,1.34397,0
2026-05-26 17:44:00+00:00,1.34395,1.34397,1.3439,1.34393,0
2026-05-26 17:45:00+00:00,1.34393,1.34398,1.34385,1.34396,0
2026-05-26 17:46:00+00:00,1.34395,1.344,1.34383,1.34385,0
2026-05-26 17:47:00+00:00,1.34386,1.34407,1.34383,1.34407,0
2026-05-26 17:48:00+00:00,1.34409,1.34416,1.34406,1.34411,0
2026-05-26 17:49:00+00:00,1.34413,1.34416,1.34404,1.34414,0
2026-05-26 17:50:00+00:00,1.34416,1.34416,1.34395,1.34406,0
2026-05-26 17:51:00+00:00,1.34406,1.34412,1.34404,1.34406,0
2026-05-26 17:52:00+00:00,1.34407,1.3441,1.34398,1.34403,0
2026-05-26 17:53:00+00:00,1.34405,1.34421,1.34405,1.34416,0
2026-05-26 17:54:00+00:00,1.34415,1.34415,1.34407,1.34407,0
2026-05-26 17:55:00+00:00,1.34406,1.34416,1.34406,1.34415,0
2026-05-26 17:56:00+00:00,1.34416,1.34416,1.34395,1.34397,0
2026-05-26 17:57:00+00:00,1.34397,1.34399,1.34388,1.3439,0
2026-05-26 17:58:00+00:00,1.34389,1.34406,1.34387,1.34405,0
2026-05-26 17:59:00+00:00,1.34403,1.34411,1.34399,1.3441,0
2026-05-26 18:00:00+00:00,1.34409,1.34412,1.344,1.34406,0
2026-05-26 18:01:00+00:00,1.34404,1.34404,1.34395,1.34397,0
2026-05-26 18:02:00+00:00,1.34397,1.34403,1.34391,1.34398,0
2026-05-26 18:03:00+00:00,1.34399,1.34413,1.34398,1.34407,0
2026-05-26 18:04:00+00:00,1.34408,1.34408,1.34405,1.34406,0
2026-05-26 18:05:00+00:00,1.34406,1.3441,1.34396,1.34405,0
2026-05-26 18:06:00+00:00,1.34406,1.34408,1.34406,1.34408,0
2026-05-26 18:07:00+00:00,1.34407,1.34407,1.34396,1.34396,0
